agency_cd,site_no,datetime,tz_cd,229225_00065,229225_00065_cd,241826_00065,241826_00065_cd
USGS,11467270,2022-12-31 06:30,PST,8.08,P,5.21,P
USGS,11467270,2022-12-31 06:45,PST,8.06,P,5.19,P
USGS,11467270,2022-12-31 07:00,PST,8.01,P,5.14,P
USGS,11467270,2022-12-31 07:15,PST,8.01,P,5.14,P
USGS,11467270,2022-12-31 07:30,PST,7.96,P,5.09,P
USGS,11467270,2022-12-31 07:45,PST,7.90,P,5.03,P
USGS,11467270,2022-12-31 08:00,PST,7.85,P,4.98,P
USGS,11467270,2022-12-31 08:15,PST,7.75,P,4.88,P
USGS,11467270,2022-12-31 08:30,PST,7.70,P,4.83,P
USGS,11467270,2022-12-31 08:45,PST,7.62,P,4.75,P
USGS,11467270,2022-12-31 09:00,PST,7.55,P,4.68,P
USGS,11467270,2022-12-31 09:15,PST,7.48,P,4.61,P
USGS,11467270,2022-12-31 09:30,PST,7.43,P,4.56,P
USGS,11467270,2022-12-31 09:45,PST,7.37,P,4.50,P
USGS,11467270,2022-12-31 10:00,PST,7.31,P,4.44,P
USGS,11467270,2022-12-31 10:15,PST,7.26,P,4.39,P
USGS,11467270,2022-12-31 10:30,PST,7.19,P,4.32,P
USGS,11467270,2022-12-31 10:45,PST,7.14,P,4.27,P
USGS,11467270,2022-12-31 11:00,PST,7.09,P,4.22,P
USGS,11467270,2022-12-31 11:15,PST,7.05,P,4.18,P
USGS,11467270,2022-12-31 11:30,PST,7.01,P,4.14,P
USGS,11467270,2022-12-31 11:45,PST,6.98,P,4.11,P
USGS,11467270,2022-12-31 12:00,PST,6.97,P,4.10,P
USGS,11467270,2022-12-31 12:15,PST,6.95,P,4.08,P
USGS,11467270,2022-12-31 12:30,PST,6.92,P,4.05,P
USGS,11467270,2022-12-31 12:45,PST,6.91,P,4.04,P
USGS,11467270,2022-12-31 13:00,PST,6.91,P,4.04,P
USGS,11467270,2022-12-31 13:15,PST,6.90,P,4.03,P
USGS,11467270,2022-12-31 13:30,PST,6.90,P,4.03,P
USGS,11467270,2022-12-31 13:45,PST,6.90,P,4.03,P
USGS,11467270,2022-12-31 14:00,PST,6.91,P,4.04,P
USGS,11467270,2022-12-31 14:15,PST,6.93,P,4.06,P
USGS,11467270,2022-12-31 14:30,PST,6.94,P,4.07,P
USGS,11467270,2022-12-31 14:45,PST,6.96,P,4.09,P
USGS,11467270,2022-12-31 15:00,PST,6.99,P,4.12,P
USGS,11467270,2022-12-31 15:15,PST,7.00,P,4.13,P
USGS,11467270,2022-12-31 15:30,PST,7.04,P,4.17,P
USGS,11467270,2022-12-31 15:45,PST,7.08,P,4.21,P
USGS,11467270,2022-12-31 16:00,PST,7.10,P,4.23,P
USGS,11467270,2022-12-31 16:15,PST,7.16,P,4.29,P
USGS,11467270,2022-12-31 16:30,PST,7.19,P,4.32,P
USGS,11467270,2022-12-31 16:45,PST,7.24,P,4.37,P
USGS,11467270,2022-12-31 17:00,PST,7.27,P,4.40,P
USGS,11467270,2022-12-31 17:15,PST,7.34,P,4.47,P
USGS,11467270,2022-12-31 17:30,PST,7.42,P,4.55,P
USGS,11467270,2022-12-31 17:45,PST,7.44,P,4.57,P
USGS,11467270,2022-12-31 18:00,PST,7.47,P,4.60,P
USGS,11467270,2022-12-31 18:15,PST,7.55,P,4.68,P
USGS,11467270,2022-12-31 18:30,PST,7.59,P,4.72,P
USGS,11467270,2022-12-31 18:45,PST,7.65,P,4.78,P
USGS,11467270,2022-12-31 19:00,PST,7.67,P,4.80,P
USGS,11467270,2022-12-31 19:15,PST,7.74,P,4.87,P
USGS,11467270,2022-12-31 19:30,PST,7.76,P,4.89,P
USGS,11467270,2022-12-31 19:45,PST,7.78,P,4.91,P
USGS,11467270,2022-12-31 20:00,PST,7.80,P,4.93,P
USGS,11467270,2022-12-31 20:15,PST,7.81,P,4.94,P
USGS,11467270,2022-12-31 20:30,PST,7.83,P,4.96,P
USGS,11467270,2022-12-31 20:45,PST,7.84,P,4.97,P
USGS,11467270,2022-12-31 21:00,PST,7.86,P,4.99,P
USGS,11467270,2022-12-31 21:15,PST,7.84,P,4.97,P
USGS,11467270,2022-12-31 21:30,PST,7.84,P,4.97,P
USGS,11467270,2022-12-31 21:45,PST,7.83,P,4.96,P
USGS,11467270,2022-12-31 22:00,PST,7.81,P,4.94,P
USGS,11467270,2022-12-31 22:15,PST,7.79,P,4.92,P
USGS,11467270,2022-12-31 22:30,PST,7.80,P,4.93,P
USGS,11467270,2022-12-31 22:45,PST,7.80,P,4.93,P
USGS,11467270,2022-12-31 23:00,PST,7.78,P,4.91,P
USGS,11467270,2022-12-31 23:15,PST,7.78,P,4.91,P
USGS,11467270,2022-12-31 23:30,PST,7.76,P,4.89,P
USGS,11467270,2022-12-31 23:45,PST,7.74,P,4.87,P
USGS,11467270,2023-01-01 00:00,PST,7.73,P,4.86,P
USGS,11467270,2023-01-01 00:15,PST,7.72,P,4.85,P
USGS,11467270,2023-01-01 00:30,PST,7.69,P,4.82,P
USGS,11467270,2023-01-01 00:45,PST,7.70,P,4.83,P
USGS,11467270,2023-01-01 01:00,PST,7.69,P,4.82,P
USGS,11467270,2023-01-01 01:15,PST,7.69,P,4.82,P
USGS,11467270,2023-01-01 01:30,PST,7.70,P,4.83,P
USGS,11467270,2023-01-01 01:45,PST,7.70,P,4.83,P
USGS,11467270,2023-01-01 02:00,PST,7.72,P,4.85,P
USGS,11467270,2023-01-01 02:15,PST,7.75,P,4.88,P
USGS,11467270,2023-01-01 02:30,PST,7.76,P,4.89,P
USGS,11467270,2023-01-01 02:45,PST,7.80,P,4.93,P
USGS,11467270,2023-01-01 03:00,PST,7.84,P,4.97,P
USGS,11467270,2023-01-01 03:15,PST,7.87,P,5.00,P
USGS,11467270,2023-01-01 03:30,PST,7.94,P,5.07,P
USGS,11467270,2023-01-01 03:45,PST,8.00,P,5.13,P
USGS,11467270,2023-01-01 04:00,PST,8.07,P,5.20,P
USGS,11467270,2023-01-01 04:15,PST,8.16,P,5.29,P
USGS,11467270,2023-01-01 04:30,PST,8.24,P,5.37,P
USGS,11467270,2023-01-01 04:45,PST,8.31,P,5.44,P
USGS,11467270,2023-01-01 05:00,PST,8.42,P,5.55,P
USGS,11467270,2023-01-01 05:15,PST,8.52,P,5.65,P
USGS,11467270,2023-01-01 05:30,PST,8.63,P,5.76,P
USGS,11467270,2023-01-01 05:45,PST,8.68,P,5.81,P
USGS,11467270,2023-01-01 06:00,PST,8.75,P,5.88,P
USGS,11467270,2023-01-01 06:15,PST,8.79,P,5.92,P
USGS,11467270,2023-01-01 06:30,PST,8.82,P,5.95,P
USGS,11467270,2023-01-01 06:45,PST,8.91,P,6.04,P
USGS,11467270,2023-01-01 07:00,PST,8.95,P,6.08,P
USGS,11467270,2023-01-01 07:15,PST,8.96,P,6.09,P
USGS,11467270,2023-01-01 07:30,PST,8.94,P,6.07,P
USGS,11467270,2023-01-01 07:45,PST,8.93,P,6.06,P
USGS,11467270,2023-01-01 08:00,PST,8.92,P,6.05,P
USGS,11467270,2023-01-01 08:15,PST,8.93,P,6.06,P
USGS,11467270,2023-01-01 08:30,PST,8.87,P,6.00,P
USGS,11467270,2023-01-01 08:45,PST,8.79,P,5.92,P
USGS,11467270,2023-01-01 09:00,PST,8.75,P,5.88,P
USGS,11467270,2023-01-01 09:15,PST,8.71,P,5.84,P
USGS,11467270,2023-01-01 09:30,PST,8.62,P,5.75,P
USGS,11467270,2023-01-01 09:45,PST,8.57,P,5.70,P
USGS,11467270,2023-01-01 10:00,PST,8.48,P,5.61,P
USGS,11467270,2023-01-01 10:15,PST,8.42,P,5.55,P
USGS,11467270,2023-01-01 10:30,PST,8.35,P,5.48,P
USGS,11467270,2023-01-01 10:45,PST,8.27,P,5.40,P
USGS,11467270,2023-01-01 11:00,PST,8.20,P,5.33,P
USGS,11467270,2023-01-01 11:15,PST,8.13,P,5.26,P
USGS,11467270,2023-01-01 11:30,PST,8.06,P,5.19,P
USGS,11467270,2023-01-01 11:45,PST,7.99,P,5.12,P
USGS,11467270,2023-01-01 12:00,PST,7.95,P,5.08,P
USGS,11467270,2023-01-01 12:15,PST,7.89,P,5.02,P
USGS,11467270,2023-01-01 12:30,PST,7.82,P,4.95,P
USGS,11467270,2023-01-01 12:45,PST,7.78,P,4.91,P
USGS,11467270,2023-01-01 13:00,PST,7.74,P,4.87,P
USGS,11467270,2023-01-01 13:15,PST,7.69,P,4.82,P
USGS,11467270,2023-01-01 13:30,PST,7.65,P,4.78,P
USGS,11467270,2023-01-01 13:45,PST,7.60,P,4.73,P
USGS,11467270,2023-01-01 14:00,PST,7.54,P,4.67,P
USGS,11467270,2023-01-01 14:15,PST,7.50,P,4.63,P
USGS,11467270,2023-01-01 14:30,PST,7.47,P,4.60,P
USGS,11467270,2023-01-01 14:45,PST,7.42,P,4.55,P
USGS,11467270,2023-01-01 15:00,PST,7.37,P,4.50,P
USGS,11467270,2023-01-01 15:15,PST,7.35,P,4.48,P
USGS,11467270,2023-01-01 15:30,PST,7.30,P,4.43,P
USGS,11467270,2023-01-01 15:45,PST,7.28,P,4.41,P
USGS,11467270,2023-01-01 16:00,PST,7.24,P,4.37,P
USGS,11467270,2023-01-01 16:15,PST,7.21,P,4.34,P
USGS,11467270,2023-01-01 16:30,PST,7.16,P,4.29,P
USGS,11467270,2023-01-01 16:45,PST,7.13,P,4.26,P
USGS,11467270,2023-01-01 17:00,PST,7.12,P,4.25,P
USGS,11467270,2023-01-01 17:15,PST,7.11,P,4.24,P
USGS,11467270,2023-01-01 17:30,PST,7.09,P,4.22,P
USGS,11467270,2023-01-01 17:45,PST,7.08,P,4.21,P
USGS,11467270,2023-01-01 18:00,PST,7.07,P,4.20,P
USGS,11467270,2023-01-01 18:15,PST,7.08,P,4.21,P
USGS,11467270,2023-01-01 18:30,PST,7.10,P,4.23,P
USGS,11467270,2023-01-01 18:45,PST,7.08,P,4.21,P
USGS,11467270,2023-01-01 19:00,PST,7.10,P,4.23,P
USGS,11467270,2023-01-01 19:15,PST,7.10,P,4.23,P
USGS,11467270,2023-01-01 19:30,PST,7.12,P,4.25,P
USGS,11467270,2023-01-01 19:45,PST,7.12,P,4.25,P
USGS,11467270,2023-01-01 20:00,PST,7.13,P,4.26,P
USGS,11467270,2023-01-01 20:15,PST,7.11,P,4.24,P
USGS,11467270,2023-01-01 20:30,PST,7.09,P,4.22,P
USGS,11467270,2023-01-01 20:45,PST,7.07,P,4.20,P
USGS,11467270,2023-01-01 21:00,PST,7.05,P,4.18,P
USGS,11467270,2023-01-01 21:15,PST,7.07,P,4.20,P
USGS,11467270,2023-01-01 21:30,PST,7.04,P,4.17,P
USGS,11467270,2023-01-01 21:45,PST,6.99,P,4.12,P
USGS,11467270,2023-01-01 22:00,PST,6.96,P,4.09,P
USGS,11467270,2023-01-01 22:15,PST,6.91,P,4.04,P
USGS,11467270,2023-01-01 22:30,PST,6.86,P,3.99,P
USGS,11467270,2023-01-01 22:45,PST,6.83,P,3.96,P
USGS,11467270,2023-01-01 23:00,PST,6.79,P,3.92,P
USGS,11467270,2023-01-01 23:15,PST,6.75,P,3.88,P
USGS,11467270,2023-01-01 23:30,PST,6.68,P,3.81,P
USGS,11467270,2023-01-01 23:45,PST,6.64,P,3.77,P
USGS,11467270,2023-01-02 00:00,PST,6.58,P,3.71,P
USGS,11467270,2023-01-02 00:15,PST,6.54,P,3.67,P
USGS,11467270,2023-01-02 00:30,PST,6.49,P,3.62,P
USGS,11467270,2023-01-02 00:45,PST,6.45,P,3.58,P
USGS,11467270,2023-01-02 01:00,PST,6.42,P,3.55,P
USGS,11467270,2023-01-02 01:15,PST,6.39,P,3.52,P
USGS,11467270,2023-01-02 01:30,PST,6.35,P,3.48,P
USGS,11467270,2023-01-02 01:45,PST,6.33,P,3.46,P
USGS,11467270,2023-01-02 02:00,PST,6.30,P,3.43,P
USGS,11467270,2023-01-02 02:15,PST,6.27,P,3.40,P
USGS,11467270,2023-01-02 02:30,PST,6.28,P,3.41,P
USGS,11467270,2023-01-02 02:45,PST,6.27,P,3.40,P
USGS,11467270,2023-01-02 03:00,PST,6.29,P,3.42,P
USGS,11467270,2023-01-02 03:15,PST,6.30,P,3.43,P
USGS,11467270,2023-01-02 03:30,PST,6.34,P,3.47,P
USGS,11467270,2023-01-02 03:45,PST,6.35,P,3.48,P
USGS,11467270,2023-01-02 04:00,PST,6.46,P,3.59,P
USGS,11467270,2023-01-02 04:15,PST,6.50,P,3.63,P
USGS,11467270,2023-01-02 04:30,PST,6.59,P,3.72,P
USGS,11467270,2023-01-02 04:45,PST,6.73,P,3.86,P
USGS,11467270,2023-01-02 05:00,PST,6.80,P,3.93,P
USGS,11467270,2023-01-02 05:15,PST,6.94,P,4.07,P
USGS,11467270,2023-01-02 05:30,PST,7.05,P,4.18,P
USGS,11467270,2023-01-02 05:45,PST,7.22,P,4.35,P
USGS,11467270,2023-01-02 06:00,PST,7.31,P,4.44,P
USGS,11467270,2023-01-02 06:15,PST,7.40,P,4.53,P
USGS,11467270,2023-01-02 06:30,PST,7.50,P,4.63,P
USGS,11467270,2023-01-02 06:45,PST,7.59,P,4.72,P
USGS,11467270,2023-01-02 07:00,PST,7.67,P,4.80,P
USGS,11467270,2023-01-02 07:15,PST,7.70,P,4.83,P
USGS,11467270,2023-01-02 07:30,PST,7.69,P,4.82,P
USGS,11467270,2023-01-02 07:45,PST,7.74,P,4.87,P
USGS,11467270,2023-01-02 08:00,PST,7.68,P,4.81,P
USGS,11467270,2023-01-02 08:15,PST,7.63,P,4.76,P
USGS,11467270,2023-01-02 08:30,PST,7.60,P,4.73,P
USGS,11467270,2023-01-02 08:45,PST,7.51,P,4.64,P
USGS,11467270,2023-01-02 09:00,PST,7.38,P,4.51,P
USGS,11467270,2023-01-02 09:15,PST,7.24,P,4.37,P
USGS,11467270,2023-01-02 09:30,PST,7.15,P,4.28,P
USGS,11467270,2023-01-02 09:45,PST,7.02,P,4.15,P
USGS,11467270,2023-01-02 10:00,PST,6.83,P,3.96,P
USGS,11467270,2023-01-02 10:15,PST,6.61,P,3.74,P
USGS,11467270,2023-01-02 10:30,PST,6.46,P,3.59,P
USGS,11467270,2023-01-02 10:45,PST,6.30,P,3.43,P
USGS,11467270,2023-01-02 11:00,PST,6.16,P,3.29,P
USGS,11467270,2023-01-02 11:15,PST,5.98,P,3.11,P
USGS,11467270,2023-01-02 11:30,PST,5.81,P,2.94,P
USGS,11467270,2023-01-02 11:45,PST,5.67,P,2.80,P
USGS,11467270,2023-01-02 12:00,PST,5.54,P,2.67,P
USGS,11467270,2023-01-02 12:15,PST,5.42,P,2.55,P
USGS,11467270,2023-01-02 12:30,PST,5.29,P,2.42,P
USGS,11467270,2023-01-02 12:45,PST,5.19,P,2.32,P
USGS,11467270,2023-01-02 13:00,PST,5.09,P,2.22,P
USGS,11467270,2023-01-02 13:15,PST,5.01,P,2.14,P
USGS,11467270,2023-01-02 13:30,PST,4.92,P,2.05,P
USGS,11467270,2023-01-02 13:45,PST,4.86,P,1.99,P
USGS,11467270,2023-01-02 14:00,PST,4.79,P,1.92,P
USGS,11467270,2023-01-02 14:15,PST,4.72,P,1.85,P
USGS,11467270,2023-01-02 14:30,PST,4.66,P,1.79,P
USGS,11467270,2023-01-02 14:45,PST,4.62,P,1.75,P
USGS,11467270,2023-01-02 15:00,PST,4.58,P,1.71,P
USGS,11467270,2023-01-02 15:15,PST,4.54,P,1.67,P
USGS,11467270,2023-01-02 15:30,PST,4.49,P,1.62,P
USGS,11467270,2023-01-02 15:45,PST,4.46,P,1.59,P
USGS,11467270,2023-01-02 16:00,PST,4.43,P,1.56,P
USGS,11467270,2023-01-02 16:15,PST,4.40,P,1.53,P
USGS,11467270,2023-01-02 16:30,PST,4.38,P,1.51,P
USGS,11467270,2023-01-02 16:45,PST,4.37,P,1.50,P
USGS,11467270,2023-01-02 17:00,PST,4.39,P,1.52,P
USGS,11467270,2023-01-02 17:15,PST,4.40,P,1.53,P
USGS,11467270,2023-01-02 17:30,PST,4.46,P,1.59,P
USGS,11467270,2023-01-02 17:45,PST,4.51,P,1.64,P
USGS,11467270,2023-01-02 18:00,PST,4.56,P,1.69,P
USGS,11467270,2023-01-02 18:15,PST,4.62,P,1.75,P
USGS,11467270,2023-01-02 18:30,PST,4.74,P,1.87,P
USGS,11467270,2023-01-02 18:45,PST,4.84,P,1.97,P
USGS,11467270,2023-01-02 19:00,PST,4.97,P,2.10,P
USGS,11467270,2023-01-02 19:15,PST,5.11,P,2.24,P
USGS,11467270,2023-01-02 19:30,PST,5.19,P,2.32,P
USGS,11467270,2023-01-02 19:45,PST,5.46,P,2.59,P
USGS,11467270,2023-01-02 20:00,PST,5.60,P,2.73,P
USGS,11467270,2023-01-02 20:15,PST,5.70,P,2.83,P
USGS,11467270,2023-01-02 20:30,PST,5.60,P,2.73,P
USGS,11467270,2023-01-02 20:45,PST,5.80,P,2.93,P
USGS,11467270,2023-01-02 21:00,PST,6.09,P,3.22,P
USGS,11467270,2023-01-02 21:15,PST,5.98,P,3.11,P
USGS,11467270,2023-01-02 21:30,PST,5.95,P,3.08,P
USGS,11467270,2023-01-02 21:45,PST,5.94,P,3.07,P
USGS,11467270,2023-01-02 22:00,PST,5.84,P,2.97,P
USGS,11467270,2023-01-02 22:15,PST,5.94,P,3.07,P
USGS,11467270,2023-01-02 22:30,PST,5.84,P,2.97,P
USGS,11467270,2023-01-02 22:45,PST,5.82,P,2.95,P
USGS,11467270,2023-01-02 23:00,PST,5.84,P,2.97,P
USGS,11467270,2023-01-02 23:15,PST,5.72,P,2.85,P
USGS,11467270,2023-01-02 23:30,PST,5.65,P,2.78,P
USGS,11467270,2023-01-02 23:45,PST,5.64,P,2.77,P
USGS,11467270,2023-01-03 00:00,PST,5.63,P,2.76,P
USGS,11467270,2023-01-03 00:15,PST,5.54,P,2.67,P
USGS,11467270,2023-01-03 00:30,PST,5.49,P,2.62,P
USGS,11467270,2023-01-03 00:45,PST,5.45,P,2.58,P
USGS,11467270,2023-01-03 01:00,PST,5.39,P,2.52,P
USGS,11467270,2023-01-03 01:15,PST,5.38,P,2.51,P
USGS,11467270,2023-01-03 01:30,PST,5.32,P,2.45,P
USGS,11467270,2023-01-03 01:45,PST,5.27,P,2.40,P
USGS,11467270,2023-01-03 02:00,PST,5.25,P,2.38,P
USGS,11467270,2023-01-03 02:15,PST,5.32,P,2.45,P
USGS,11467270,2023-01-03 02:30,PST,5.29,P,2.42,P
USGS,11467270,2023-01-03 02:45,PST,5.40,P,2.53,P
USGS,11467270,2023-01-03 03:00,PST,5.33,P,2.46,P
USGS,11467270,2023-01-03 03:15,PST,5.33,P,2.46,P
USGS,11467270,2023-01-03 03:30,PST,5.37,P,2.50,P
USGS,11467270,2023-01-03 03:45,PST,5.45,P,2.58,P
USGS,11467270,2023-01-03 04:00,PST,5.53,P,2.66,P
USGS,11467270,2023-01-03 04:15,PST,5.66,P,2.79,P
USGS,11467270,2023-01-03 04:30,PST,5.78,P,2.91,P
USGS,11467270,2023-01-03 04:45,PST,5.88,P,3.01,P
USGS,11467270,2023-01-03 05:00,PST,6.09,P,3.22,P
USGS,11467270,2023-01-03 05:15,PST,6.34,P,3.47,P
USGS,11467270,2023-01-03 05:30,PST,6.45,P,3.58,P
USGS,11467270,2023-01-03 05:45,PST,6.66,P,3.79,P
USGS,11467270,2023-01-03 06:00,PST,6.76,P,3.89,P
USGS,11467270,2023-01-03 06:15,PST,6.89,P,4.02,P
USGS,11467270,2023-01-03 06:30,PST,7.18,P,4.31,P
USGS,11467270,2023-01-03 06:45,PST,7.22,P,4.35,P
USGS,11467270,2023-01-03 07:00,PST,7.20,P,4.33,P
USGS,11467270,2023-01-03 07:15,PST,7.66,P,4.79,P
USGS,11467270,2023-01-03 07:30,PST,7.55,P,4.68,P
USGS,11467270,2023-01-03 07:45,PST,7.72,P,4.85,P
USGS,11467270,2023-01-03 08:00,PST,7.69,P,4.82,P
USGS,11467270,2023-01-03 08:15,PST,7.73,P,4.86,P
USGS,11467270,2023-01-03 08:30,PST,7.84,P,4.97,P
USGS,11467270,2023-01-03 08:45,PST,7.76,P,4.89,P
USGS,11467270,2023-01-03 09:00,PST,7.62,P,4.75,P
USGS,11467270,2023-01-03 09:15,PST,7.64,P,4.77,P
USGS,11467270,2023-01-03 09:30,PST,7.61,P,4.74,P
USGS,11467270,2023-01-03 09:45,PST,7.45,P,4.58,P
USGS,11467270,2023-01-03 10:00,PST,7.39,P,4.52,P
USGS,11467270,2023-01-03 10:15,PST,7.19,P,4.32,P
USGS,11467270,2023-01-03 10:30,PST,6.95,P,4.08,P
USGS,11467270,2023-01-03 10:45,PST,6.79,P,3.92,P
USGS,11467270,2023-01-03 11:00,PST,6.63,P,3.76,P
USGS,11467270,2023-01-03 11:15,PST,6.41,P,3.54,P
USGS,11467270,2023-01-03 11:30,PST,6.19,P,3.32,P
USGS,11467270,2023-01-03 11:45,PST,6.07,P,3.20,P
USGS,11467270,2023-01-03 12:00,PST,5.95,P,3.08,P
USGS,11467270,2023-01-03 12:15,PST,5.74,P,2.87,P
USGS,11467270,2023-01-03 12:30,PST,5.53,P,2.66,P
USGS,11467270,2023-01-03 12:45,PST,5.38,P,2.51,P
USGS,11467270,2023-01-03 13:00,PST,5.20,P,2.33,P
USGS,11467270,2023-01-03 13:15,PST,5.04,P,2.17,P
USGS,11467270,2023-01-03 13:30,PST,4.89,P,2.02,P
USGS,11467270,2023-01-03 13:45,PST,4.75,P,1.88,P
USGS,11467270,2023-01-03 14:00,PST,4.62,P,1.75,P
USGS,11467270,2023-01-03 14:15,PST,4.47,P,1.60,P
USGS,11467270,2023-01-03 14:30,PST,4.35,P,1.48,P
USGS,11467270,2023-01-03 14:45,PST,4.23,P,1.36,P
USGS,11467270,2023-01-03 15:00,PST,4.13,P,1.26,P
USGS,11467270,2023-01-03 15:15,PST,4.03,P,1.16,P
USGS,11467270,2023-01-03 15:30,PST,3.94,P,1.07,P
USGS,11467270,2023-01-03 15:45,PST,3.88,P,1.01,P
USGS,11467270,2023-01-03 16:00,PST,3.80,P,0.93,P
USGS,11467270,2023-01-03 16:15,PST,3.74,P,0.87,P
USGS,11467270,2023-01-03 16:30,PST,3.68,P,0.81,P
USGS,11467270,2023-01-03 16:45,PST,3.65,P,0.78,P
USGS,11467270,2023-01-03 17:00,PST,3.62,P,0.75,P
USGS,11467270,2023-01-03 17:15,PST,3.61,P,0.74,P
USGS,11467270,2023-01-03 17:30,PST,3.61,P,0.74,P
USGS,11467270,2023-01-03 17:45,PST,3.64,P,0.77,P
USGS,11467270,2023-01-03 18:00,PST,3.65,P,0.78,P
USGS,11467270,2023-01-03 18:15,PST,3.66,P,0.79,P
USGS,11467270,2023-01-03 18:30,PST,3.75,P,0.88,P
USGS,11467270,2023-01-03 18:45,PST,3.84,P,0.97,P
USGS,11467270,2023-01-03 19:00,PST,4.00,P,1.13,P
USGS,11467270,2023-01-03 19:15,PST,4.03,P,1.16,P
USGS,11467270,2023-01-03 19:30,PST,4.26,P,1.39,P
USGS,11467270,2023-01-03 19:45,PST,4.37,P,1.50,P
USGS,11467270,2023-01-03 20:00,PST,4.52,P,1.65,P
USGS,11467270,2023-01-03 20:15,PST,4.65,P,1.78,P
USGS,11467270,2023-01-03 20:30,PST,4.76,P,1.89,P
USGS,11467270,2023-01-03 20:45,PST,4.98,P,2.11,P
USGS,11467270,2023-01-03 21:00,PST,5.19,P,2.32,P
USGS,11467270,2023-01-03 21:15,PST,5.22,P,2.35,P
USGS,11467270,2023-01-03 21:30,PST,5.33,P,2.46,P
USGS,11467270,2023-01-03 21:45,PST,5.49,P,2.62,P
USGS,11467270,2023-01-03 22:00,PST,5.57,P,2.70,P
USGS,11467270,2023-01-03 22:15,PST,5.57,P,2.70,P
USGS,11467270,2023-01-03 22:30,PST,5.65,P,2.78,P
USGS,11467270,2023-01-03 22:45,PST,5.79,P,2.92,P
USGS,11467270,2023-01-03 23:00,PST,5.72,P,2.85,P
USGS,11467270,2023-01-03 23:15,PST,5.65,P,2.78,P
USGS,11467270,2023-01-03 23:30,PST,5.62,P,2.75,P
USGS,11467270,2023-01-03 23:45,PST,5.63,P,2.76,P
USGS,11467270,2023-01-04 00:00,PST,5.60,P,2.73,P
USGS,11467270,2023-01-04 00:15,PST,5.50,P,2.63,P
USGS,11467270,2023-01-04 00:30,PST,5.44,P,2.57,P
USGS,11467270,2023-01-04 00:45,PST,5.41,P,2.54,P
USGS,11467270,2023-01-04 01:00,PST,5.36,P,2.49,P
USGS,11467270,2023-01-04 01:15,PST,5.33,P,2.46,P
USGS,11467270,2023-01-04 01:30,PST,5.26,P,2.39,P
USGS,11467270,2023-01-04 01:45,PST,5.25,P,2.38,P
USGS,11467270,2023-01-04 02:00,PST,5.15,P,2.28,P
USGS,11467270,2023-01-04 02:15,PST,5.08,P,2.21,P
USGS,11467270,2023-01-04 02:30,PST,5.15,P,2.28,P
USGS,11467270,2023-01-04 02:45,PST,5.06,P,2.19,P
USGS,11467270,2023-01-04 03:00,PST,5.05,P,2.18,P
USGS,11467270,2023-01-04 03:15,PST,5.04,P,2.17,P
USGS,11467270,2023-01-04 03:30,PST,5.06,P,2.19,P
USGS,11467270,2023-01-04 03:45,PST,5.13,P,2.26,P
USGS,11467270,2023-01-04 04:00,PST,5.21,P,2.34,P
USGS,11467270,2023-01-04 04:15,PST,5.29,P,2.42,P
USGS,11467270,2023-01-04 04:30,PST,5.26,P,2.39,P
USGS,11467270,2023-01-04 04:45,PST,5.59,P,2.72,P
USGS,11467270,2023-01-04 05:00,PST,5.63,P,2.76,P
USGS,11467270,2023-01-04 05:15,PST,5.80,P,2.93,P
USGS,11467270,2023-01-04 05:30,PST,5.90,P,3.03,P
USGS,11467270,2023-01-04 05:45,PST,6.13,P,3.26,P
USGS,11467270,2023-01-04 06:00,PST,6.18,P,3.31,P
USGS,11467270,2023-01-04 06:15,PST,6.44,P,3.57,P
USGS,11467270,2023-01-04 06:30,PST,6.48,P,3.61,P
USGS,11467270,2023-01-04 06:45,PST,6.82,P,3.95,P
USGS,11467270,2023-01-04 07:00,PST,6.91,P,4.04,P
USGS,11467270,2023-01-04 07:15,PST,7.10,P,4.23,P
USGS,11467270,2023-01-04 07:30,PST,7.21,P,4.34,P
USGS,11467270,2023-01-04 07:45,PST,7.24,P,4.37,P
USGS,11467270,2023-01-04 08:00,PST,7.53,P,4.66,P
USGS,11467270,2023-01-04 08:15,PST,7.57,P,4.70,P
USGS,11467270,2023-01-04 08:30,PST,7.63,P,4.76,P
USGS,11467270,2023-01-04 08:45,PST,7.69,P,4.82,P
USGS,11467270,2023-01-04 09:00,PST,7.59,P,4.72,P
USGS,11467270,2023-01-04 09:15,PST,7.65,P,4.78,P
USGS,11467270,2023-01-04 09:30,PST,7.52,P,4.65,P
USGS,11467270,2023-01-04 09:45,PST,7.45,P,4.58,P
USGS,11467270,2023-01-04 10:00,PST,7.39,P,4.52,P
USGS,11467270,2023-01-04 10:15,PST,7.26,P,4.39,P
USGS,11467270,2023-01-04 10:30,PST,7.08,P,4.21,P
USGS,11467270,2023-01-04 10:45,PST,6.94,P,4.07,P
USGS,11467270,2023-01-04 11:00,PST,6.82,P,3.95,P
USGS,11467270,2023-01-04 11:15,PST,6.66,P,3.79,P
USGS,11467270,2023-01-04 11:30,PST,6.47,P,3.60,P
USGS,11467270,2023-01-04 11:45,PST,6.31,P,3.44,P
USGS,11467270,2023-01-04 12:00,PST,6.12,P,3.25,P
USGS,11467270,2023-01-04 12:15,PST,5.92,P,3.05,P
USGS,11467270,2023-01-04 12:30,PST,5.79,P,2.92,P
USGS,11467270,2023-01-04 12:45,PST,5.59,P,2.72,P
